uniprot_id,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_NT,PCP_HX,PCP_SC,PCP_TN,PCP_SM,PCP_LR
P68402,0.072,0.038,0.89,0.307,0.527,0.458,0.045,0.076,0.038,0.072,0.89,0.542,0.174,0.383,0.201,0.049,0.333,0.625,0.375
P68403,0.1,0.097,0.802,0.221,0.54,0.499,0.065,0.056,0.097,0.1,0.802,0.552,0.206,0.342,0.121,0.032,0.248,0.558,0.442
P68404,0.129,0.094,0.777,0.249,0.489,0.408,0.034,0.082,0.094,0.129,0.777,0.511,0.202,0.339,0.129,0.069,0.258,0.515,0.485
P68795,0.13,0.094,0.776,0.192,0.56,0.485,0.045,0.096,0.094,0.13,0.776,0.528,0.198,0.324,0.093,0.04,0.271,0.506,0.494
P68825,0.129,0.068,0.803,0.203,0.574,0.483,0.059,0.114,0.068,0.129,0.803,0.546,0.214,0.306,0.122,0.037,0.328,0.561,0.439
P68826,0.153,0.153,0.695,0.212,0.441,0.353,0.011,0.099,0.153,0.153,0.695,0.477,0.206,0.35,0.11,0.054,0.218,0.458,0.542
P68849,0.122,0.099,0.778,0.237,0.497,0.417,0.052,0.091,0.099,0.122,0.778,0.527,0.219,0.334,0.125,0.056,0.227,0.506,0.494
P68871,0.163,0.144,0.693,0.234,0.421,0.352,0.029,0.069,0.144,0.163,0.693,0.434,0.231,0.375,0.119,0.047,0.181,0.393,0.607
P68890,0.147,0.129,0.724,0.224,0.463,0.386,0.077,0.081,0.129,0.147,0.724,0.456,0.261,0.382,0.158,0.029,0.224,0.522,0.478
P69328,0.176,0.122,0.702,0.218,0.444,0.369,0.057,0.076,0.122,0.176,0.702,0.434,0.273,0.363,0.143,0.04,0.208,0.44,0.56
P69332,0.15,0.113,0.738,0.179,0.538,0.442,0.09,0.093,0.113,0.15,0.738,0.528,0.259,0.316,0.096,0.05,0.176,0.452,0.548
P69560,0.105,0.087,0.809,0.271,0.478,0.399,0.052,0.092,0.087,0.105,0.809,0.499,0.216,0.38,0.161,0.042,0.257,0.549,0.451
P69834,0.128,0.117,0.755,0.219,0.503,0.437,0.057,0.077,0.117,0.128,0.755,0.497,0.219,0.351,0.113,0.044,0.225,0.481,0.519
P69913,0.147,0.147,0.706,0.188,0.465,0.388,0.053,0.086,0.147,0.147,0.706,0.453,0.253,0.355,0.086,0.045,0.155,0.453,0.547
P70032,0.117,0.053,0.83,0.217,0.563,0.443,0.047,0.139,0.053,0.117,0.83,0.61,0.214,0.228,0.125,0.056,0.198,0.446,0.554
P70172,0.183,0.123,0.694,0.218,0.442,0.364,0.071,0.093,0.123,0.183,0.694,0.446,0.289,0.343,0.11,0.041,0.185,0.457,0.543
P70174,0.125,0.062,0.812,0.219,0.564,0.463,0.066,0.1,0.062,0.125,0.812,0.564,0.221,0.316,0.121,0.068,0.314,0.553,0.447
P70180,0.134,0.107,0.759,0.212,0.511,0.446,0.056,0.091,0.107,0.134,0.759,0.509,0.226,0.337,0.116,0.038,0.223,0.493,0.507
P70263,0.112,0.056,0.832,0.244,0.563,0.445,0.045,0.123,0.056,0.112,0.832,0.577,0.182,0.289,0.132,0.07,0.269,0.479,0.521
P70269,0.11,0.098,0.792,0.229,0.518,0.433,0.065,0.098,0.098,0.11,0.792,0.535,0.22,0.333,0.129,0.041,0.239,0.52,0.48
P70313,0.149,0.124,0.727,0.2,0.48,0.365,0.064,0.141,0.124,0.149,0.727,0.465,0.26,0.345,0.098,0.028,0.183,0.48,0.52
P70343,0.133,0.107,0.76,0.233,0.492,0.408,0.053,0.099,0.107,0.133,0.76,0.505,0.221,0.357,0.143,0.038,0.231,0.491,0.509
P70349,0.12,0.117,0.763,0.135,0.605,0.575,0.049,0.03,0.117,0.12,0.763,0.541,0.192,0.35,0.083,0.008,0.289,0.598,0.402
P70385,0.122,0.059,0.82,0.232,0.571,0.49,0.066,0.1,0.059,0.122,0.82,0.593,0.205,0.285,0.146,0.041,0.261,0.527,0.473
P70453,0.155,0.099,0.745,0.253,0.442,0.368,0.052,0.085,0.099,0.155,0.745,0.482,0.258,0.352,0.143,0.054,0.256,0.542,0.458
P70470,0.173,0.175,0.652,0.178,0.435,0.36,0.065,0.071,0.175,0.173,0.652,0.427,0.277,0.374,0.1,0.044,0.198,0.456,0.544
P70496,0.179,0.12,0.701,0.202,0.458,0.37,0.037,0.103,0.12,0.179,0.701,0.453,0.257,0.333,0.118,0.034,0.206,0.436,0.564
P70502,0.128,0.121,0.752,0.238,0.469,0.403,0.045,0.083,0.121,0.128,0.752,0.521,0.217,0.348,0.131,0.041,0.2,0.497,0.503
P70531,0.154,0.125,0.721,0.217,0.472,0.39,0.044,0.089,0.125,0.154,0.721,0.492,0.23,0.343,0.113,0.042,0.185,0.436,0.564
P70536,0.123,0.149,0.727,0.219,0.398,0.33,0.022,0.12,0.149,0.123,0.727,0.391,0.255,0.361,0.121,0.024,0.186,0.518,0.482
P70579,0.084,0.068,0.848,0.216,0.596,0.473,0.047,0.139,0.068,0.084,0.848,0.598,0.166,0.3,0.129,0.045,0.247,0.514,0.486
P70596,0.138,0.081,0.78,0.215,0.527,0.389,0.064,0.146,0.081,0.138,0.78,0.549,0.241,0.274,0.107,0.067,0.165,0.43,0.57
P70597,0.121,0.112,0.766,0.192,0.542,0.46,0.052,0.08,0.112,0.121,0.766,0.516,0.206,0.349,0.128,0.038,0.291,0.545,0.455
P70604,0.131,0.106,0.763,0.239,0.479,0.397,0.05,0.093,0.106,0.131,0.763,0.499,0.226,0.34,0.136,0.054,0.23,0.483,0.517
P70605,0.105,0.069,0.825,0.235,0.56,0.449,0.054,0.117,0.069,0.105,0.825,0.536,0.19,0.34,0.136,0.051,0.283,0.494,0.506
P70606,0.13,0.146,0.723,0.188,0.501,0.419,0.054,0.082,0.146,0.13,0.723,0.493,0.218,0.359,0.1,0.049,0.227,0.472,0.528
P70618,0.107,0.119,0.774,0.174,0.553,0.486,0.039,0.057,0.119,0.107,0.774,0.532,0.194,0.347,0.103,0.046,0.274,0.55,0.45
P70619,0.174,0.104,0.722,0.238,0.437,0.385,0.074,0.072,0.104,0.174,0.722,0.449,0.295,0.342,0.124,0.027,0.206,0.457,0.543
P70623,0.143,0.114,0.743,0.224,0.472,0.41,0.043,0.082,0.114,0.143,0.743,0.462,0.233,0.347,0.125,0.046,0.263,0.501,0.499
P70627,0.107,0.119,0.774,0.298,0.429,0.363,0.071,0.089,0.119,0.107,0.774,0.506,0.226,0.345,0.113,0.119,0.268,0.565,0.435
P70658,0.123,0.078,0.799,0.24,0.535,0.435,0.031,0.128,0.078,0.123,0.799,0.535,0.178,0.304,0.142,0.045,0.251,0.462,0.538
P70682,0.136,0.103,0.762,0.224,0.492,0.396,0.065,0.113,0.103,0.136,0.762,0.512,0.247,0.32,0.109,0.051,0.194,0.462,0.538
P70699,0.101,0.1,0.8,0.249,0.517,0.426,0.08,0.105,0.1,0.101,0.8,0.529,0.214,0.371,0.152,0.036,0.228,0.527,0.473
P70712,0.116,0.066,0.818,0.221,0.575,0.481,0.061,0.072,0.066,0.116,0.818,0.541,0.199,0.398,0.149,0.061,0.298,0.564,0.436
P71716,0.121,0.103,0.777,0.201,0.505,0.399,0.033,0.092,0.103,0.121,0.777,0.498,0.223,0.337,0.103,0.048,0.183,0.443,0.557
P72355,0.128,0.11,0.762,0.229,0.502,0.428,0.058,0.097,0.11,0.128,0.762,0.49,0.218,0.353,0.129,0.044,0.262,0.557,0.443
P76558,0.112,0.064,0.824,0.266,0.532,0.445,0.039,0.092,0.064,0.112,0.824,0.577,0.176,0.314,0.165,0.07,0.277,0.499,0.501
P77173,0.125,0.124,0.751,0.208,0.515,0.45,0.069,0.069,0.124,0.125,0.751,0.505,0.222,0.37,0.129,0.042,0.263,0.56,0.44
P77488,0.135,0.146,0.719,0.274,0.407,0.348,0.055,0.076,0.146,0.135,0.719,0.504,0.228,0.357,0.156,0.076,0.247,0.519,0.481
P78325,0.109,0.109,0.781,0.217,0.532,0.446,0.047,0.087,0.109,0.109,0.781,0.546,0.19,0.341,0.115,0.054,0.244,0.505,0.495
P78329,0.138,0.153,0.709,0.254,0.429,0.376,0.032,0.074,0.153,0.138,0.709,0.45,0.196,0.397,0.116,0.058,0.217,0.497,0.503
P78348,0.136,0.138,0.725,0.193,0.484,0.371,0.035,0.156,0.138,0.136,0.725,0.455,0.22,0.325,0.079,0.029,0.165,0.413,0.587
P78352,0.101,0.255,0.644,0.161,0.443,0.322,0.013,0.067,0.255,0.101,0.644,0.45,0.154,0.477,0.107,0.067,0.174,0.47,0.53
P78356,0.088,0.079,0.834,0.217,0.596,0.505,0.047,0.097,0.079,0.088,0.834,0.6,0.155,0.329,0.138,0.043,0.256,0.505,0.495
P78362,0.135,0.146,0.719,0.281,0.391,0.31,0.043,0.114,0.146,0.135,0.719,0.402,0.224,0.416,0.132,0.064,0.217,0.52,0.48
P78368,0.154,0.118,0.728,0.254,0.455,0.405,0.091,0.047,0.118,0.154,0.728,0.447,0.264,0.416,0.183,0.029,0.281,0.533,0.467
P78417,0.163,0.105,0.732,0.224,0.473,0.38,0.061,0.089,0.105,0.163,0.732,0.479,0.259,0.319,0.102,0.073,0.211,0.447,0.553
P78527,0.141,0.131,0.729,0.186,0.513,0.422,0.055,0.121,0.131,0.141,0.729,0.548,0.226,0.291,0.085,0.03,0.146,0.412,0.588
P78536,0.163,0.139,0.698,0.238,0.413,0.365,0.056,0.063,0.139,0.163,0.698,0.401,0.266,0.381,0.139,0.048,0.274,0.516,0.484
P78540,0.15,0.15,0.7,0.206,0.457,0.371,0.041,0.099,0.15,0.15,0.7,0.461,0.228,0.371,0.114,0.037,0.202,0.464,0.536
P78600,0.144,0.146,0.71,0.233,0.438,0.386,0.058,0.049,0.146,0.144,0.71,0.453,0.24,0.394,0.137,0.058,0.29,0.555,0.445
P79074,0.137,0.108,0.755,0.224,0.502,0.419,0.037,0.091,0.108,0.137,0.755,0.49,0.203,0.357,0.141,0.054,0.274,0.519,0.481
P79208,0.126,0.127,0.747,0.248,0.46,0.397,0.052,0.08,0.127,0.126,0.747,0.489,0.218,0.378,0.15,0.044,0.221,0.511,0.489
P79218,0.138,0.083,0.779,0.261,0.478,0.415,0.059,0.051,0.083,0.138,0.779,0.514,0.237,0.368,0.154,0.075,0.269,0.569,0.431
P79227,0.132,0.117,0.751,0.217,0.474,0.366,0.024,0.123,0.117,0.132,0.751,0.504,0.216,0.32,0.122,0.045,0.193,0.447,0.553
P79248,0.144,0.155,0.701,0.207,0.448,0.402,0.057,0.034,0.155,0.144,0.701,0.385,0.247,0.437,0.132,0.046,0.264,0.471,0.529
P79266,0.177,0.122,0.701,0.196,0.463,0.374,0.043,0.105,0.122,0.177,0.701,0.458,0.263,0.325,0.11,0.033,0.194,0.433,0.567
P79291,0.117,0.109,0.774,0.202,0.527,0.465,0.084,0.064,0.109,0.117,0.774,0.551,0.247,0.315,0.115,0.051,0.239,0.519,0.481
P79293,0.133,0.102,0.765,0.225,0.499,0.405,0.075,0.131,0.102,0.133,0.765,0.5,0.249,0.336,0.126,0.024,0.201,0.504,0.496
P79350,0.142,0.126,0.732,0.2,0.497,0.432,0.066,0.089,0.126,0.142,0.732,0.5,0.242,0.326,0.095,0.039,0.195,0.458,0.542
P79394,0.127,0.099,0.774,0.187,0.567,0.515,0.075,0.067,0.099,0.127,0.774,0.526,0.222,0.351,0.125,0.026,0.304,0.584,0.416
P79400,0.112,0.126,0.761,0.169,0.579,0.486,0.065,0.112,0.126,0.112,0.761,0.506,0.191,0.362,0.076,0.031,0.261,0.525,0.475
P79483,0.086,0.07,0.844,0.171,0.635,0.497,0.068,0.116,0.07,0.086,0.844,0.653,0.193,0.274,0.123,0.047,0.224,0.483,0.517
P80025,0.13,0.164,0.706,0.2,0.47,0.374,0.033,0.107,0.164,0.13,0.706,0.47,0.199,0.389,0.11,0.037,0.216,0.453,0.547
P80041,0.139,0.139,0.721,0.214,0.463,0.358,0.025,0.119,0.139,0.139,0.721,0.473,0.209,0.348,0.104,0.055,0.239,0.512,0.488
P80067,0.148,0.158,0.694,0.201,0.447,0.345,0.043,0.095,0.158,0.148,0.694,0.469,0.237,0.36,0.126,0.056,0.197,0.43,0.57
P80147,0.16,0.116,0.724,0.184,0.496,0.394,0.052,0.096,0.116,0.16,0.724,0.488,0.256,0.324,0.108,0.05,0.226,0.466,0.534
P80192,0.115,0.077,0.808,0.192,0.581,0.54,0.139,0.031,0.077,0.115,0.808,0.564,0.289,0.315,0.134,0.042,0.297,0.621,0.379
P80193,0.141,0.096,0.763,0.198,0.542,0.448,0.066,0.104,0.096,0.141,0.763,0.525,0.23,0.313,0.083,0.04,0.217,0.441,0.559
P80276,0.135,0.113,0.751,0.191,0.525,0.416,0.07,0.103,0.113,0.135,0.751,0.541,0.241,0.31,0.115,0.052,0.167,0.455,0.545
P80299,0.161,0.118,0.72,0.202,0.47,0.39,0.048,0.089,0.118,0.161,0.72,0.487,0.258,0.315,0.099,0.048,0.18,0.441,0.559
P80365,0.121,0.074,0.805,0.193,0.593,0.521,0.079,0.074,0.074,0.121,0.805,0.588,0.22,0.301,0.109,0.042,0.272,0.514,0.486
P80366,0.133,0.12,0.748,0.217,0.507,0.443,0.087,0.067,0.12,0.133,0.748,0.53,0.243,0.362,0.129,0.037,0.207,0.484,0.516
P80370,0.143,0.124,0.733,0.233,0.457,0.362,0.048,0.11,0.124,0.143,0.733,0.481,0.233,0.338,0.105,0.067,0.186,0.438,0.562
P80386,0.135,0.096,0.77,0.213,0.514,0.408,0.059,0.102,0.096,0.135,0.77,0.518,0.236,0.326,0.127,0.047,0.203,0.471,0.529
P80404,0.102,0.108,0.79,0.166,0.618,0.571,0.071,0.027,0.108,0.102,0.79,0.55,0.178,0.376,0.091,0.037,0.326,0.564,0.436
P80456,0.151,0.11,0.739,0.187,0.539,0.443,0.074,0.117,0.11,0.151,0.739,0.526,0.238,0.315,0.085,0.022,0.218,0.474,0.526
P80457,0.17,0.12,0.71,0.209,0.444,0.345,0.046,0.12,0.12,0.17,0.71,0.475,0.273,0.307,0.12,0.041,0.175,0.444,0.556
P81072,0.145,0.129,0.726,0.268,0.411,0.363,0.082,0.056,0.129,0.145,0.726,0.443,0.275,0.402,0.176,0.036,0.246,0.54,0.46
P81172,0.124,0.076,0.8,0.276,0.475,0.378,0.042,0.105,0.076,0.124,0.8,0.532,0.215,0.347,0.186,0.042,0.242,0.514,0.486
P81277,0.165,0.093,0.742,0.239,0.477,0.4,0.068,0.085,0.093,0.165,0.742,0.504,0.258,0.335,0.114,0.05,0.201,0.484,0.516
P81425,0.092,0.09,0.818,0.195,0.585,0.493,0.033,0.076,0.09,0.092,0.818,0.589,0.163,0.329,0.138,0.046,0.228,0.524,0.476
P81721,0.115,0.098,0.787,0.251,0.468,0.369,0.03,0.109,0.098,0.115,0.787,0.513,0.212,0.333,0.156,0.043,0.199,0.45,0.55
P81908,0.157,0.101,0.743,0.213,0.485,0.394,0.058,0.119,0.101,0.157,0.743,0.506,0.26,0.298,0.103,0.04,0.201,0.477,0.523
P83512,0.083,0.063,0.854,0.205,0.618,0.494,0.047,0.116,0.063,0.083,0.854,0.587,0.161,0.325,0.124,0.047,0.25,0.488,0.512
P83916,0.095,0.079,0.826,0.229,0.561,0.447,0.058,0.116,0.079,0.095,0.826,0.611,0.189,0.279,0.145,0.066,0.224,0.526,0.474
P84022,0.124,0.089,0.787,0.197,0.564,0.477,0.118,0.082,0.089,0.124,0.787,0.533,0.269,0.325,0.114,0.047,0.271,0.541,0.459
P84077,0.136,0.123,0.741,0.2,0.505,0.414,0.047,0.103,0.123,0.136,0.741,0.508,0.219,0.322,0.113,0.042,0.216,0.447,0.553
P85968,0.137,0.12,0.743,0.184,0.528,0.433,0.029,0.089,0.12,0.137,0.743,0.489,0.197,0.36,0.099,0.052,0.263,0.487,0.513
P85973,0.156,0.15,0.695,0.202,0.467,0.378,0.032,0.075,0.15,0.156,0.695,0.455,0.213,0.403,0.112,0.046,0.19,0.441,0.559
P86926,0.124,0.132,0.744,0.256,0.445,0.361,0.062,0.107,0.132,0.124,0.744,0.474,0.229,0.373,0.132,0.064,0.222,0.506,0.494
P87108,0.124,0.086,0.789,0.292,0.447,0.387,0.07,0.065,0.086,0.124,0.789,0.493,0.244,0.383,0.178,0.044,0.249,0.544,0.456
P88142,0.135,0.109,0.756,0.22,0.495,0.413,0.053,0.085,0.109,0.135,0.756,0.514,0.23,0.354,0.134,0.051,0.245,0.52,0.48
P89449,0.13,0.109,0.762,0.23,0.477,0.418,0.071,0.079,0.109,0.13,0.762,0.485,0.255,0.343,0.134,0.029,0.209,0.49,0.51
P89582,0.087,0.051,0.861,0.259,0.557,0.452,0.027,0.111,0.051,0.087,0.861,0.599,0.16,0.277,0.154,0.081,0.253,0.488,0.512
P90518,0.138,0.098,0.764,0.28,0.442,0.355,0.04,0.1,0.098,0.138,0.764,0.496,0.221,0.361,0.146,0.078,0.26,0.509,0.491
P90584,0.118,0.082,0.799,0.22,0.539,0.464,0.092,0.069,0.082,0.118,0.799,0.549,0.25,0.326,0.158,0.039,0.266,0.559,0.441
P90627,0.144,0.125,0.731,0.196,0.487,0.398,0.048,0.095,0.125,0.144,0.731,0.5,0.239,0.311,0.098,0.05,0.184,0.441,0.559
P93836,0.127,0.105,0.768,0.201,0.522,0.397,0.042,0.116,0.105,0.127,0.768,0.55,0.215,0.3,0.117,0.056,0.197,0.457,0.543
P93841,0.173,0.165,0.662,0.252,0.396,0.367,0.108,0.014,0.165,0.173,0.662,0.367,0.295,0.489,0.165,0.05,0.324,0.54,0.46
P93846,0.131,0.117,0.752,0.194,0.495,0.423,0.033,0.047,0.117,0.131,0.752,0.474,0.227,0.36,0.103,0.037,0.236,0.495,0.505
P94451,0.112,0.234,0.654,0.196,0.421,0.374,0.048,0.042,0.234,0.112,0.654,0.397,0.196,0.482,0.125,0.048,0.271,0.533,0.467
P94958,0.109,0.117,0.774,0.229,0.453,0.38,0.047,0.109,0.117,0.109,0.774,0.455,0.249,0.343,0.14,0.021,0.202,0.516,0.484
P95160,0.142,0.119,0.739,0.236,0.483,0.425,0.083,0.067,0.119,0.142,0.739,0.494,0.244,0.372,0.111,0.044,0.211,0.469,0.531
P95200,0.151,0.104,0.746,0.207,0.502,0.448,0.033,0.064,0.104,0.151,0.746,0.478,0.221,0.348,0.107,0.017,0.237,0.448,0.552
P95276,0.109,0.065,0.826,0.249,0.547,0.461,0.052,0.098,0.065,0.109,0.826,0.622,0.192,0.285,0.158,0.052,0.238,0.516,0.484
P95689,0.151,0.138,0.711,0.183,0.491,0.417,0.041,0.092,0.138,0.151,0.711,0.486,0.229,0.326,0.101,0.05,0.188,0.505,0.495
P96471,0.142,0.125,0.732,0.22,0.495,0.373,0.075,0.125,0.125,0.142,0.732,0.515,0.234,0.339,0.122,0.051,0.169,0.444,0.556
P96583,0.132,0.104,0.763,0.233,0.48,0.386,0.065,0.116,0.104,0.132,0.763,0.5,0.247,0.334,0.118,0.045,0.189,0.46,0.54
P96618,0.117,0.082,0.801,0.21,0.577,0.526,0.071,0.052,0.082,0.117,0.801,0.526,0.203,0.365,0.13,0.027,0.314,0.537,0.463
P96830,0.139,0.078,0.783,0.278,0.47,0.435,0.061,0.052,0.078,0.139,0.783,0.452,0.235,0.374,0.174,0.043,0.339,0.522,0.478
P96878,0.13,0.112,0.758,0.159,0.583,0.536,0.167,0.068,0.112,0.13,0.758,0.539,0.312,0.302,0.083,0.029,0.32,0.589,0.411
P96884,0.139,0.094,0.767,0.243,0.482,0.393,0.05,0.113,0.094,0.139,0.767,0.479,0.23,0.332,0.131,0.042,0.249,0.49,0.51
P97266,0.137,0.146,0.717,0.213,0.477,0.411,0.056,0.085,0.146,0.137,0.717,0.454,0.22,0.4,0.124,0.034,0.254,0.503,0.497
P97287,0.16,0.115,0.725,0.173,0.517,0.45,0.054,0.067,0.115,0.16,0.725,0.498,0.249,0.344,0.113,0.039,0.242,0.545,0.455
P97288,0.081,0.048,0.87,0.223,0.599,0.503,0.039,0.108,0.048,0.081,0.87,0.645,0.169,0.25,0.111,0.066,0.259,0.539,0.461
P97313,0.137,0.161,0.702,0.189,0.463,0.388,0.059,0.078,0.161,0.137,0.702,0.478,0.245,0.351,0.121,0.05,0.208,0.5,0.5
P97321,0.105,0.068,0.828,0.251,0.547,0.427,0.046,0.133,0.068,0.105,0.828,0.569,0.181,0.305,0.131,0.059,0.253,0.468,0.532
P97391,0.123,0.051,0.826,0.154,0.623,0.509,0.066,0.117,0.051,0.123,0.826,0.64,0.237,0.206,0.08,0.046,0.231,0.5,0.5
P97449,0.147,0.178,0.674,0.219,0.416,0.349,0.043,0.064,0.178,0.147,0.674,0.443,0.231,0.38,0.11,0.059,0.189,0.411,0.589
P97468,0.118,0.125,0.756,0.166,0.565,0.502,0.052,0.07,0.125,0.118,0.756,0.55,0.196,0.31,0.066,0.052,0.218,0.476,0.524
P97477,0.143,0.137,0.72,0.227,0.439,0.355,0.033,0.079,0.137,0.143,0.72,0.478,0.23,0.354,0.113,0.054,0.201,0.446,0.554
P97480,0.131,0.119,0.75,0.171,0.538,0.459,0.05,0.071,0.119,0.131,0.75,0.511,0.222,0.349,0.112,0.039,0.277,0.545,0.455
P97504,0.134,0.144,0.722,0.231,0.453,0.379,0.061,0.082,0.144,0.134,0.722,0.47,0.232,0.383,0.153,0.039,0.235,0.505,0.495
P97520,0.133,0.145,0.722,0.236,0.413,0.341,0.03,0.118,0.145,0.133,0.722,0.412,0.235,0.379,0.128,0.022,0.198,0.487,0.513
P97571,0.144,0.116,0.739,0.194,0.511,0.363,0.046,0.148,0.116,0.144,0.739,0.504,0.225,0.324,0.12,0.053,0.176,0.426,0.574
P97583,0.129,0.097,0.773,0.185,0.556,0.497,0.145,0.058,0.097,0.129,0.773,0.537,0.307,0.332,0.12,0.042,0.262,0.577,0.423
P97584,0.186,0.147,0.667,0.232,0.395,0.322,0.041,0.056,0.147,0.186,0.667,0.398,0.268,0.395,0.121,0.047,0.193,0.39,0.61
P97612,0.146,0.148,0.706,0.239,0.418,0.348,0.053,0.081,0.148,0.146,0.706,0.452,0.248,0.371,0.129,0.06,0.233,0.52,0.48
P97629,0.12,0.125,0.755,0.249,0.461,0.363,0.034,0.104,0.125,0.12,0.755,0.5,0.199,0.369,0.156,0.04,0.196,0.456,0.544
P97639,0.133,0.113,0.754,0.294,0.41,0.352,0.081,0.087,0.113,0.133,0.754,0.458,0.264,0.385,0.15,0.074,0.267,0.563,0.437
P97687,0.171,0.143,0.686,0.205,0.457,0.391,0.05,0.081,0.143,0.171,0.686,0.422,0.244,0.376,0.109,0.039,0.217,0.473,0.527
P97689,0.144,0.11,0.746,0.314,0.356,0.288,0.034,0.136,0.11,0.144,0.746,0.458,0.254,0.305,0.085,0.127,0.297,0.585,0.415
P97696,0.123,0.125,0.752,0.199,0.536,0.48,0.125,0.056,0.125,0.123,0.752,0.521,0.266,0.357,0.117,0.031,0.251,0.543,0.457
P97697,0.119,0.134,0.747,0.195,0.527,0.433,0.036,0.069,0.134,0.119,0.747,0.52,0.181,0.361,0.119,0.072,0.249,0.502,0.498
P97714,0.11,0.103,0.788,0.205,0.546,0.495,0.055,0.055,0.103,0.11,0.788,0.557,0.201,0.341,0.125,0.037,0.238,0.513,0.487
P97717,0.122,0.1,0.779,0.365,0.38,0.358,0.044,0.026,0.1,0.122,0.779,0.432,0.199,0.494,0.24,0.03,0.269,0.561,0.439
P97718,0.112,0.147,0.741,0.19,0.526,0.44,0.06,0.06,0.147,0.112,0.741,0.5,0.198,0.397,0.103,0.043,0.259,0.431,0.569
P97772,0.117,0.119,0.764,0.207,0.505,0.386,0.037,0.113,0.119,0.117,0.764,0.526,0.207,0.33,0.129,0.053,0.201,0.464,0.536
P97793,0.135,0.099,0.766,0.198,0.535,0.462,0.063,0.073,0.099,0.135,0.766,0.515,0.231,0.314,0.112,0.053,0.251,0.521,0.479
P97821,0.171,0.134,0.695,0.265,0.403,0.356,0.044,0.067,0.134,0.171,0.695,0.403,0.242,0.409,0.148,0.027,0.262,0.507,0.493
P97879,0.11,0.071,0.819,0.253,0.531,0.421,0.037,0.136,0.071,0.11,0.819,0.564,0.181,0.294,0.134,0.056,0.246,0.464,0.536
P97926,0.141,0.051,0.808,0.226,0.534,0.401,0.042,0.13,0.051,0.141,0.808,0.61,0.232,0.251,0.141,0.054,0.172,0.446,0.554
P98073,0.134,0.12,0.745,0.24,0.452,0.37,0.043,0.093,0.12,0.134,0.745,0.453,0.23,0.367,0.11,0.074,0.264,0.528,0.472
P98105,0.148,0.108,0.745,0.281,0.427,0.346,0.055,0.114,0.108,0.148,0.745,0.477,0.24,0.351,0.139,0.064,0.22,0.484,0.516
P98139,0.131,0.098,0.771,0.216,0.47,0.376,0.035,0.1,0.098,0.131,0.771,0.502,0.251,0.313,0.137,0.033,0.178,0.431,0.569
P98161,0.101,0.086,0.813,0.23,0.554,0.491,0.07,0.079,0.086,0.101,0.813,0.549,0.2,0.352,0.145,0.031,0.3,0.584,0.416
P98170,0.124,0.109,0.767,0.192,0.534,0.451,0.03,0.084,0.109,0.124,0.767,0.522,0.195,0.339,0.119,0.038,0.271,0.522,0.478
P98187,0.145,0.139,0.716,0.18,0.508,0.41,0.066,0.098,0.139,0.145,0.716,0.492,0.24,0.356,0.101,0.044,0.202,0.486,0.514
P99999,0.129,0.079,0.792,0.227,0.536,0.455,0.045,0.109,0.079,0.129,0.792,0.545,0.202,0.307,0.109,0.045,0.245,0.436,0.564
P9WFK7,0.146,0.109,0.745,0.192,0.514,0.383,0.055,0.113,0.109,0.146,0.745,0.5,0.239,0.346,0.115,0.047,0.182,0.443,0.557
P9WFR9,0.145,0.129,0.726,0.265,0.421,0.369,0.044,0.053,0.129,0.145,0.726,0.44,0.228,0.408,0.145,0.037,0.22,0.446,0.554
P9WFT3,0.14,0.11,0.75,0.213,0.496,0.366,0.05,0.127,0.11,0.14,0.75,0.532,0.231,0.304,0.125,0.058,0.188,0.455,0.545
P9WFV1,0.168,0.109,0.722,0.213,0.491,0.438,0.109,0.055,0.109,0.168,0.722,0.447,0.296,0.382,0.145,0.031,0.266,0.524,0.476
P9WFW3,0.127,0.13,0.743,0.205,0.491,0.401,0.031,0.099,0.13,0.127,0.743,0.476,0.205,0.373,0.099,0.033,0.231,0.469,0.531
P9WFY7,0.13,0.13,0.74,0.246,0.481,0.441,0.12,0.052,0.13,0.13,0.74,0.47,0.263,0.392,0.124,0.037,0.276,0.506,0.494
P9WG47,0.106,0.102,0.791,0.264,0.484,0.399,0.054,0.107,0.102,0.106,0.791,0.5,0.205,0.371,0.161,0.038,0.234,0.51,0.49
P9WG57,0.163,0.148,0.689,0.169,0.491,0.428,0.061,0.074,0.148,0.163,0.689,0.47,0.254,0.337,0.093,0.032,0.199,0.455,0.545
P9WGR1,0.145,0.092,0.763,0.22,0.507,0.415,0.047,0.095,0.092,0.145,0.763,0.504,0.228,0.306,0.104,0.059,0.205,0.463,0.537
P9WGU9,0.146,0.136,0.717,0.2,0.47,0.371,0.049,0.136,0.136,0.146,0.717,0.46,0.243,0.312,0.09,0.041,0.176,0.428,0.572
P9WGY9,0.134,0.118,0.748,0.239,0.476,0.399,0.06,0.099,0.118,0.134,0.748,0.479,0.228,0.377,0.136,0.037,0.248,0.504,0.496
P9WH09,0.169,0.118,0.713,0.199,0.478,0.416,0.063,0.083,0.118,0.169,0.713,0.489,0.269,0.313,0.118,0.038,0.216,0.471,0.529
